id,module_content_id,title,instructions,step_type,options,order_index,created_at,updated_at,translations
9258bc95-53ac-4180-8855-beadcb765772,9bf7a223-8c2d-46d4-8b0b-f0b8eade8ed0,Tiefere Blocker-Analyse,"Wählen Sie aus Ihrer Liste der Energie-Räuber die drei stärksten oder hartnäckigsten aus.

Für jeden dieser drei Hauptblocker, beantworten Sie folgende Fragen:

1. **Symptome**: Wie fühlt sich dieser Blocker körperlich und emotional an?
2. **Trigger**: Was löst diesen Blocker typischerweise aus?
3. **Geschichte**: Wann haben Sie diesen Blocker zum ersten Mal erlebt? Hat er Wurzeln in Ihrer Vergangenheit?
4. **Überzeugungen**: Welche Grundüberzeugungen oder Glaubenssätze könnten mit diesem Blocker verbunden sein?
5. **Funktion**: Könnte dieser Blocker ursprünglich einem Schutzzweck gedient haben? Wenn ja, welchem?",reflection,"{""min_length"":150,""next_button_text"":""Weiter"",""reflection_prompt"":""Analysieren Sie Ihre drei Hauptblocker im Detail""}",3,2025-05-19 12:19:57.421125+00,2025-05-19 12:19:57.421125+00,"{""en"":{""title"":""Energy Blockers Analysis Step"",""instructions"":""Continue analyzing and transforming your energy blockers to increase natural liveliness.""}}"
db2129a4-b02b-4d76-9df8-cab8c863ffb7,9bf7a223-8c2d-46d4-8b0b-f0b8eade8ed0,Transformations-Strategien,"Nun entwickeln Sie Strategien, um Ihre Energieblocker zu transformieren.

Für jeden Ihrer drei Hauptblocker:

1. **Äußere Veränderungen**: Wie könnten Sie die Situation oder Umgebung verändern, um den Blocker zu reduzieren? (z.B. Grenzen setzen, Gewohnheiten ändern)

2. **Innere Veränderungen**: Wie könnten Sie Ihre Wahrnehmung oder Einstellung verändern? Welche neuen Überzeugungen würden helfen?

3. **Energetische Ressourcen**: Welche Energie-Spender aus Ihrer Liste könnten Sie aktivieren, um diesem Blocker entgegenzuwirken?

Seien Sie so konkret und praktisch wie möglich bei Ihren Lösungsansätzen.",reflection,"{""min_length"":150,""next_button_text"":""Weiter"",""reflection_prompt"":""Entwickeln Sie Transformations-Strategien für Ihre Hauptblocker""}",4,2025-05-19 12:19:57.421125+00,2025-05-19 12:19:57.421125+00,"{""en"":{""title"":""Energy Blockers Analysis Step"",""instructions"":""Continue analyzing and transforming your energy blockers to increase natural liveliness.""}}"
4f9145aa-aa04-457e-b60e-d0900e06911d,9bf7a223-8c2d-46d4-8b0b-f0b8eade8ed0,Visualisierungs-Übung,"Wählen Sie einen Ihrer drei Hauptblocker aus, den Sie jetzt transformieren möchten.

Diese geführte Visualisierung wird Ihnen helfen, diesen Blocker auf einer tieferen Ebene zu lösen:

1. Schließen Sie die Augen und atmen Sie tief durch
2. Stellen Sie sich vor, wie dieser Energieblocker eine Form annimmt - ein Bild, eine Farbe, eine Form oder ein Symbol
3. Beobachten Sie dieses Bild ohne Urteil und nehmen Sie alle Details wahr
4. Fragen Sie diesen Blocker: ""Was möchtest du mir mitteilen? Welches Bedürfnis versuchst du zu erfüllen?""
5. Hören Sie auf die Antwort, die aus Ihrem Inneren kommt
6. Stellen Sie sich nun vor, wie dieses Bild sich verwandelt - in etwas Positives, Unterstützendes
7. Spüren Sie die neue Energie, die dabei freigesetzt wird
8. Atmen Sie diese Energie ein und lassen Sie sie durch Ihren Körper fließen

Nehmen Sie sich 3-5 Minuten Zeit für diese Visualisierung.",practice,"{""timer_duration"":300,""timer_optional"":true,""next_button_text"":""Weiter""}",5,2025-05-19 12:19:57.421125+00,2025-05-19 12:19:57.421125+00,"{""en"":{""title"":""Energy Blockers Analysis Step"",""instructions"":""Continue analyzing and transforming your energy blockers to increase natural liveliness.""}}"
13fc96a3-dadb-4cb8-a8ea-cfd8a71ad717,9bf7a223-8c2d-46d4-8b0b-f0b8eade8ed0,Aktionsplan erstellen,"Erstellen Sie nun einen konkreten 7-Tage-Aktionsplan zur Transformation Ihrer Energieblocker.

Wählen Sie für die kommende Woche:
- 1-2 spezifische Blocker, an denen Sie arbeiten werden
- 2-3 konkrete Maßnahmen für jeden Blocker
- Tage und Zeiten, wann Sie diese Maßnahmen umsetzen werden
- Wie Sie sich an die Umsetzung erinnern werden
- Wie Sie Ihren Fortschritt messen oder beobachten werden

Planen Sie auch bewusst, mehr Zeit mit Energie-Spendern zu verbringen. Welche 2-3 Energie-Spender werden Sie in der kommenden Woche bewusst in Ihren Alltag integrieren?",reflection,"{""min_length"":100,""next_button_text"":""Weiter"",""reflection_prompt"":""Erstellen Sie Ihren 7-Tage-Aktionsplan""}",6,2025-05-19 12:19:57.421125+00,2025-05-19 12:19:57.421125+00,"{""en"":{""title"":""Energy Blockers Analysis Step"",""instructions"":""Continue analyzing and transforming your energy blockers to increase natural liveliness.""}}"
9a42fc59-37b8-465a-a155-6a9552c1148c,9bf7a223-8c2d-46d4-8b0b-f0b8eade8ed0,Reflexion und Abschluss,"Nehmen Sie sich einen Moment Zeit, um über die Erkenntnisse dieser Übung zu reflektieren:

- Was haben Sie über Ihre Energiemuster und Blocker gelernt?
- Welche Zusammenhänge erkennen Sie zwischen Ihren Blockern und Ihrer Lebensgeschichte?
- Wie könnten Sie eine regelmäßige ""Energie-Inventur"" in Ihren Alltag integrieren?
- Welche Folgen könnte es haben, wenn Sie Ihre Hauptblocker erfolgreich transformieren?

Abschließend: Setzen Sie eine klare Intention für den Umgang mit Ihren Energieblockern in den kommenden Tagen. Was ist Ihr wichtigster Vorsatz aus dieser Übung?",reflection,"{""min_length"":50,""next_button_text"":""Abschließen"",""reflection_prompt"":""Teilen Sie Ihre Reflexionen und Intention""}",7,2025-05-19 12:19:57.421125+00,2025-05-19 12:19:57.421125+00,"{""en"":{""title"":""Energy Blockers Analysis Step"",""instructions"":""Continue analyzing and transforming your energy blockers to increase natural liveliness.""}}"
8f8e1258-7cfc-42e9-a6e8-a79870954724,af170333-2007-4203-a16c-df1fee452491,Einführung,"In dieser Übung werden Sie körperliche Praktiken nutzen, um Ihre natürliche Lebendigkeit zu aktivieren und zu verankern.

Unser Körper ist nicht nur ein Transportmittel für unseren Geist - er ist ein intelligentes System mit eigener Weisheit. Körperliche Übungen können uns direkt mit unserer Lebendigkeit verbinden, oft schneller und tiefer als rein gedankliche Prozesse.

Diese Übung dauert etwa 10 Minuten. Tragen Sie bequeme Kleidung und sorgen Sie für ausreichend Platz zum Bewegen. Optional können Sie sanfte Hintergrundmusik abspielen.",introduction,"{""next_button_text"":""Beginnen""}",1,2025-05-19 12:19:57.466846+00,2025-05-19 12:19:57.466846+00,"{""en"":{""title"":""Embodiment Exercise Step"",""instructions"":""Use physical practices to activate and anchor your natural liveliness.""}}"
0b8395f9-8997-46a5-ac06-cdc6c1d4e6a2,af170333-2007-4203-a16c-df1fee452491,Körperliche Bestandsaufnahme,"Beginnen Sie im Stehen oder Sitzen mit geschlossenen Augen. 

Richten Sie Ihre Aufmerksamkeit auf Ihren Körper und beobachten Sie ohne Urteil:
- Wie fühlen sich Ihre Füße an? Sind sie fest mit dem Boden verbunden?
- Wie ist Ihre Körperhaltung? Gibt es Spannungen oder Blockaden?
- Wie ist Ihre Atmung? Flach oder tief? Schnell oder langsam?
- Wo fühlen Sie Energie oder Lebendigkeit in Ihrem Körper?
- Wo fühlen Sie Schwere oder Blockaden?

Nehmen Sie sich 1-2 Minuten Zeit für diese Bestandsaufnahme.",practice,"{""timer_duration"":120,""timer_optional"":true,""next_button_text"":""Weiter""}",2,2025-05-19 12:19:57.466846+00,2025-05-19 12:19:57.466846+00,"{""en"":{""title"":""Embodiment Exercise Step"",""instructions"":""Use physical practices to activate and anchor your natural liveliness.""}}"
e6a31635-ca8e-45aa-8f43-da7df73625d5,af170333-2007-4203-a16c-df1fee452491,Belebende Atmung,"Bleiben Sie in Ihrer bequemen Position und konzentrieren Sie sich nun auf Ihre Atmung.

Führen Sie folgende Atemübung durch:
1. Atmen Sie tief durch die Nase ein und zählen Sie dabei bis 4
2. Halten Sie den Atem für einen Moment (Zählen bis 2)
3. Atmen Sie durch den Mund aus und zählen Sie bis 6
4. Wiederholen Sie diesen Zyklus 5-7 Mal

Mit jedem Einatmen stellen Sie sich vor, wie frische Energie in Ihren Körper strömt. Mit jedem Ausatmen lassen Sie Anspannung und Blockaden los.

Diese Atemübung aktiviert Ihr parasympathisches Nervensystem und schafft eine Grundlage für Lebendigkeit.",practice,"{""timer_duration"":90,""timer_optional"":true,""next_button_text"":""Weiter""}",3,2025-05-19 12:19:57.466846+00,2025-05-19 12:19:57.466846+00,"{""en"":{""title"":""Embodiment Exercise Step"",""instructions"":""Use physical practices to activate and anchor your natural liveliness.""}}"
b9146220-1b58-4d32-a75f-0ca1c2596977,af170333-2007-4203-a16c-df1fee452491,Energie-Bewegung,"Stehen Sie nun auf (wenn Sie es nicht bereits tun) und beginnen Sie, sich frei zu bewegen.

Folgen Sie diesen Anweisungen:
1. Beginnen Sie mit sanften Bewegungen der Hände und Arme
2. Lassen Sie die Bewegung größer werden und beziehen Sie den ganzen Körper ein
3. Bewegen Sie sich intuitiv, wie es sich für Sie gut anfühlt
4. Experimentieren Sie mit verschiedenen Qualitäten: fließend, rhythmisch, energetisch, verspielt
5. Achten Sie darauf, wo in Ihrem Körper Sie Lebendigkeit spüren

Es geht nicht darum, ""richtig"" zu tanzen, sondern authentische Bewegung zu entdecken. Lassen Sie Ihren Körper führen, nicht Ihren Kopf.

Nehmen Sie sich 1-2 Minuten Zeit für diese freie Bewegung.",practice,"{""timer_duration"":120,""timer_optional"":true,""next_button_text"":""Weiter""}",4,2025-05-19 12:19:57.466846+00,2025-05-19 12:19:57.466846+00,"{""en"":{""title"":""Embodiment Exercise Step"",""instructions"":""Use physical practices to activate and anchor your natural liveliness.""}}"
109cf0e8-5fde-44db-842b-9324cd623155,af170333-2007-4203-a16c-df1fee452491,Haltungen der Lebendigkeit,"Experimentieren Sie nun mit verschiedenen Körperhaltungen und beobachten Sie deren Wirkung.

Versuchen Sie nacheinander folgende Haltungen einzunehmen und halten Sie jede für etwa 15-20 Sekunden:

1. ""Macht-Pose"": Stehen Sie aufrecht, Füße hüftbreit, Hände an den Hüften oder über dem Kopf ausgestreckt
2. ""Offenheits-Pose"": Stehen Sie mit offenen Armen, als würden Sie jemanden willkommen heißen
3. ""Verwurzelung"": Stehen Sie fest auf beiden Beinen, leicht gebeugt, und spüren Sie den Kontakt zum Boden
4. ""Ihre eigene Lebendigkeit"": Nehmen Sie intuitiv eine Haltung ein, die für Sie persönlich Lebendigkeit ausdrückt

Achten Sie darauf, wie sich Ihre Stimmung und Energie mit jeder Haltung verändert.",practice,"{""timer_duration"":90,""timer_optional"":true,""next_button_text"":""Weiter""}",5,2025-05-19 12:19:57.466846+00,2025-05-19 12:19:57.466846+00,"{""en"":{""title"":""Embodiment Exercise Step"",""instructions"":""Use physical practices to activate and anchor your natural liveliness.""}}"
f7918b7b-8503-457a-9484-c36eb1c6c9ed,af170333-2007-4203-a16c-df1fee452491,Lebendigkeit verankern,"Nehmen Sie zum Abschluss dieser Übung nochmals Ihre ""Lebendigkeit-Haltung"" ein - diejenige, die für Sie am stärksten Lebendigkeit ausdrückt.

Während Sie in dieser Haltung verweilen:
1. Atmen Sie tief und bewusst
2. Spüren Sie die Energie in Ihrem Körper
3. Schaffen Sie eine mentale ""Anker""-Verbindung: Berühren Sie z.B. Daumen und Mittelfinger oder drücken Sie einen bestimmten Punkt an Ihrem Handgelenk
4. Prägen Sie sich dieses Gefühl der Lebendigkeit ein - visuell, körperlich und emotional

Dieser ""Anker"" kann in Zukunft genutzt werden, um schnell wieder mit Ihrer natürlichen Lebendigkeit in Kontakt zu kommen.",practice,"{""timer_duration"":60,""timer_optional"":true,""next_button_text"":""Weiter""}",6,2025-05-19 12:19:57.466846+00,2025-05-19 12:19:57.466846+00,"{""en"":{""title"":""Embodiment Exercise Step"",""instructions"":""Use physical practices to activate and anchor your natural liveliness.""}}"
813fda10-769a-4377-b1fa-2c6a766deb9b,af170333-2007-4203-a16c-df1fee452491,Reflexion und Integration,"Nehmen Sie sich nun einen Moment Zeit, um über Ihre Erfahrungen mit dieser Verkörperungsübung zu reflektieren:

- Wie hat sich die Übung auf Ihr Energieniveau und Ihre Stimmung ausgewirkt?
- Welche Körperbereiche fühlen sich jetzt lebendiger an als zuvor?
- Welche spezifischen Bewegungen oder Haltungen hatten die stärkste positive Wirkung?
- Wie könnten Sie ähnliche körperliche Praktiken in Ihren Alltag integrieren?

Planen Sie konkret, wie Sie Ihren körperlichen ""Lebendigkeit-Anker"" im Alltag nutzen könnten. In welchen Situationen würde es besonders hilfreich sein, schnell zu Ihrer natürlichen Lebendigkeit zurückzufinden?",reflection,"{""min_length"":30,""next_button_text"":""Abschließen"",""reflection_prompt"":""Teilen Sie Ihre Erfahrungen und Ihren Integrationsplan""}",7,2025-05-19 12:19:57.466846+00,2025-05-19 12:19:57.466846+00,"{""en"":{""title"":""Embodiment Exercise Step"",""instructions"":""Use physical practices to activate and anchor your natural liveliness.""}}"
9d98bdb5-82af-4b5a-9e23-ba0d425c5f58,c2ec9513-5ce3-4a9d-9b4e-71a268220d9b,Metamodell-Verletzungen erkennen,"Im Folgenden sehen Sie verschiedene Aussagen, die typische Metamodell-Verletzungen enthalten. Versuchen Sie, die Art der Verletzung zu identifizieren.

Wählen Sie für jede Aussage die passende Metamodell-Kategorie:",selection,"{""options"":[{""type"":""Universalquantor (Generalisierung)"",""statement"":""Niemand nimmt mich ernst.""},{""type"":""Ursache-Wirkung (Verzerrung)"",""statement"":""Sie macht mich traurig.""},{""type"":""Vergleichstilgung (Tilgung)"",""statement"":""Das ist zu schwierig.""},{""type"":""Modaloperator der Möglichkeit (Generalisierung)"",""statement"":""Ich kann mich nicht ändern.""},{""type"":""Nominalisierung (Tilgung)"",""statement"":""Die Entscheidung belastet mich.""}],""matching"":true}",1,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Metamodel Practice Step"",""instructions"":""Apply precise language techniques for greater clarity in daily communication.""}}"
fec90851-b1cd-4377-9d27-bad194b29d26,c2ec9513-5ce3-4a9d-9b4e-71a268220d9b,Präzisionsfragen formulieren,"Für jede Art von Metamodell-Verletzung gibt es spezifische Fragen, die helfen, das getilgte, verzerrte oder generalisierte Material wiederherzustellen.

Hier sind die wichtigsten Fragetypen:

1. **Für Universalquantoren**: ""Wirklich alle/immer/nie? Ohne Ausnahme?""
2. **Für Modaloperatoren**: ""Was würde passieren, wenn du es tätest/nicht tätest?""
3. **Für Ursache-Wirkung**: ""Wie genau bewirkt X, dass du Y fühlst?""
4. **Für Nominalisierungen**: ""Wie genau (nominalisierter Prozess) du?""
5. **Für Vergleichstilgungen**: ""Verglichen womit?""

Üben Sie nun, passende Präzisionsfragen zu formulieren:",selection,"{""options"":[{""question"":""Was würde passieren, wenn du nicht perfekt wärst?"",""statement"":""Ich muss perfekt sein.""},{""question"":""Wirklich nie? Unter keinen Umständen?"",""statement"":""Das wird nie funktionieren.""},{""question"":""Wie genau bewirkt das, was dein Chef tut, dass du frustriert bist?"",""statement"":""Mein Chef frustriert mich.""},{""question"":""Wie genau ängstigst du dich, sodass du dich gelähmt fühlst?"",""statement"":""Die Angst lähmt mich.""},{""question"":""Verglichen womit ist es zu teuer?"",""statement"":""Das ist zu teuer.""}],""matching"":true}",2,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Metamodel Practice Step"",""instructions"":""Apply precise language techniques for greater clarity in daily communication.""}}"
af8c9e7e-c913-426a-9ecb-f6650c044d52,c2ec9513-5ce3-4a9d-9b4e-71a268220d9b,Eigene Metamodell-Verletzungen identifizieren,"Denken Sie an eine aktuelle Herausforderung oder ein Problem, mit dem Sie konfrontiert sind.

Beschreiben Sie diese Situation in 3-5 Sätzen:",journal,"{""min_length"":50,""placeholder"":""Die Situation, mit der ich konfrontiert bin...""}",3,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Metamodel Practice Step"",""instructions"":""Apply precise language techniques for greater clarity in daily communication.""}}"
54fe23c9-94f0-483c-8276-6602daccf387,c2ec9513-5ce3-4a9d-9b4e-71a268220d9b,Eigene Beschreibung analysieren,"Lesen Sie Ihre Beschreibung noch einmal durch und identifizieren Sie mögliche Metamodell-Verletzungen in Ihrem Text:

- Haben Sie absolute Begriffe verwendet (alle, immer, nie, keiner)?
- Haben Sie jemanden oder etwas für Ihre Gefühle verantwortlich gemacht?
- Haben Sie Prozesse in Substantive verwandelt (Nominalisierungen)?
- Haben Sie unspezifische Verben oder Vergleiche verwendet?
- Haben Sie Modaloperatoren benutzt (""Ich muss"", ""Ich kann nicht"")?

Notieren Sie die Metamodell-Verletzungen, die Sie in Ihrer eigenen Beschreibung gefunden haben:",journal,"{""min_length"":30,""placeholder"":""Die Metamodell-Verletzungen in meiner Beschreibung sind...""}",4,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Metamodel Practice Step"",""instructions"":""Apply precise language techniques for greater clarity in daily communication.""}}"
e9736297-e0ec-407a-afa6-18910461da9b,c2ec9513-5ce3-4a9d-9b4e-71a268220d9b,Präzisere Beschreibung formulieren,"Basierend auf Ihrer Analyse, formulieren Sie nun eine präzisere, klarere Beschreibung derselben Situation. Vermeiden Sie dabei Metamodell-Verletzungen und seien Sie so spezifisch wie möglich.

Ihre überarbeitete Beschreibung:",journal,"{""min_length"":50,""placeholder"":""Eine präzisere Beschreibung meiner Situation ist...""}",5,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Metamodel Practice Step"",""instructions"":""Apply precise language techniques for greater clarity in daily communication.""}}"
ff5aa850-80d1-427b-89e9-0164020c8d4c,c2ec9513-5ce3-4a9d-9b4e-71a268220d9b,Reflexion,"Reflektieren Sie über diesen Prozess:

1. Wie hat sich Ihr Verständnis der Situation durch die präzisere Formulierung verändert?
2. Welche neuen Möglichkeiten oder Einsichten haben sich durch die klarere Beschreibung ergeben?
3. Wie könnten Sie das Meta-Modell in Ihrem Alltag nutzen, um zu mehr Klarheit zu gelangen?",journal,"{""min_length"":50,""placeholder"":""Meine Reflexion zu diesem Prozess...""}",6,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Metamodel Practice Step"",""instructions"":""Apply precise language techniques for greater clarity in daily communication.""}}"
1c3d9ed5-bdd8-4aff-9096-4de861809b8a,cacab4bf-807d-4fc4-894a-fea946d80590,Einführung zum Klarheits-Tagebuch,"Das Klarheits-Tagebuch ist eine strukturierte Methode, um täglich Ihre Gedanken, Emotionen und Handlungen zu reflektieren und so mehr Klarheit zu gewinnen. 

Durch regelmäßiges Schreiben können Sie:
- Muster in Ihrem Denken und Verhalten erkennen
- Inkongruenzen zwischen Ihren Werten und Handlungen aufdecken
- Fortschritte in Ihrer persönlichen Entwicklung dokumentieren
- Emotionale Klarheit gewinnen
- Entscheidungen bewusster treffen

Das Klarheits-Tagebuch ist keine weitere To-Do-Liste oder ein Kalender. Es ist ein Raum für ehrliche Selbstreflexion, für das Hinterfragen von Annahmen und für die Entwicklung eines tieferen Verständnisses Ihrer selbst.",reflection,{},1,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Clarity Journal Step"",""instructions"":""Develop daily practices for sustained clarity and self-awareness.""}}"
144e9b14-8cc4-48ad-a3e1-4bd34df4badc,cacab4bf-807d-4fc4-894a-fea946d80590,Struktur des Klarheits-Tagebuchs,"Ein effektives Klarheits-Tagebuch enthält die folgenden Komponenten:

1. **Tägliche Check-ins**: Kurze Reflexionen über Ihren aktuellen emotionalen und mentalen Zustand

2. **Muster-Erkennung**: Beobachtungen zu wiederkehrenden Gedanken, Gefühlen oder Verhaltensweisen

3. **Inkongruenz-Awareness**: Bewusstheit über Diskrepanzen zwischen Werten und Handlungen

4. **Klarheits-Momente**: Dokumentation von Momenten besonderer Klarheit oder Einsicht

5. **Wachstumsbereiche**: Reflexion über Bereiche, in denen Sie mehr Klarheit gewinnen möchten

Das Tagebuch sollte einfach genug sein, um es täglich führen zu können, aber tiefgehend genug, um echte Einsichten zu ermöglichen. Sie können es an Ihre Bedürfnisse anpassen.",reflection,{},2,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Clarity Journal Step"",""instructions"":""Develop daily practices for sustained clarity and self-awareness.""}}"
b70dfd5a-5bd3-4012-9edf-8b811a189346,cacab4bf-807d-4fc4-894a-fea946d80590,Tägliche Leitfragen,"Hier sind einige Leitfragen, die Sie in Ihrem Klarheits-Tagebuch verwenden können:

**Morgen-Reflexion (5 Minuten)**
1. Wie fühle ich mich heute? (Körperlich, emotional, mental)
2. Welche Gedanken dominieren meinen Geist?
3. Was ist heute wirklich wichtig für mich?

**Abend-Reflexion (10 Minuten)**
1. Was waren heute meine klarsten Momente?
2. Wo habe ich Inkongruenzen zwischen meinen Werten und Handlungen bemerkt?
3. Welche wiederkehrenden Gedanken oder Emotionen habe ich erlebt?
4. Welche Metamodell-Verletzungen habe ich in meinem Denken bemerkt?
5. Was habe ich heute über mich gelernt?

Es ist wichtig, dass Sie diese Fragen anpassen, sodass sie für Sie persönlich relevant sind. Die Konsistenz ist dabei wichtiger als die Perfektion. Selbst 5 Minuten tägliche Reflexion können einen großen Unterschied machen.",reflection,{},3,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Clarity Journal Step"",""instructions"":""Develop daily practices for sustained clarity and self-awareness.""}}"
ef0baaef-15e8-4522-9151-86077bd80c3e,cacab4bf-807d-4fc4-894a-fea946d80590,Erstellen Sie Ihren ersten Tagebucheintrag,"Nehmen Sie sich Zeit, um einen ersten Eintrag in Ihr Klarheits-Tagebuch zu schreiben. 

Reflektieren Sie über:
1. Ihre aktuellen Gedanken und Gefühle
2. Einen Moment der Klarheit, den Sie kürzlich erlebt haben
3. Eine Inkongruenz, die Sie in Ihrem Leben bemerkt haben
4. Einen Bereich, in dem Sie mehr Klarheit suchen

Ihr erster Tagebucheintrag:",journal,"{""min_length"":100,""placeholder"":""Mein erster Eintrag in mein Klarheits-Tagebuch...""}",4,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Clarity Journal Step"",""instructions"":""Develop daily practices for sustained clarity and self-awareness.""}}"
529fcace-a964-449c-bde7-d1f1fa2c2424,cacab4bf-807d-4fc4-894a-fea946d80590,Ihre Tagebuch-Routine planen,"Um das Klarheits-Tagebuch zu einer festen Gewohnheit zu machen, ist es hilfreich, einen klaren Plan zu haben:

1. **Wann** werden Sie schreiben? (Morgens, abends, beides?)
2. **Wo** werden Sie schreiben? (In der App, in einem physischen Notizbuch?)
3. **Wie lange** werden Sie schreiben? (5 Minuten, 10 Minuten?)
4. **Wie werden Sie sich erinnern?** (Erinnerung in der App, Verknüpfung mit einer bestehenden Gewohnheit?)

Beschreiben Sie Ihren Plan für die Integration des Klarheits-Tagebuchs in Ihren Alltag:",journal,"{""min_length"":50,""placeholder"":""Mein Plan für mein Klarheits-Tagebuch ist...""}",5,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Clarity Journal Step"",""instructions"":""Develop daily practices for sustained clarity and self-awareness.""}}"
b5e8fdfd-4020-4890-b962-47c8d9aa2643,d396ee19-94c0-49eb-9e8f-1b9fb5a9455a,Identifiziere einschränkende Gedanken,"Denken Sie an eine aktuelle Situation, in der Sie sich blockiert, unwohl oder unsicher fühlen. Notieren Sie Ihre Gedanken zu dieser Situation so ehrlich wie möglich.

Beispiele könnten sein:
- ""Ich kann diese Aufgabe nicht bewältigen.""
- ""Alle erwarten, dass ich perfekt bin.""
- ""Diese Situation macht mich wütend.""
- ""Es ist zu schwierig, jetzt noch etwas zu ändern.""

Notieren Sie nun Ihren einschränkenden Gedanken:",journal,"{""min_length"":10,""placeholder"":""Mein einschränkender Gedanke ist...""}",1,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Genius Gate Practice Step"",""instructions"":""Apply Genius Gate questioning techniques to gain deeper insights.""}}"
4bc4d1f2-e97b-48fa-849f-ed69e123f902,d396ee19-94c0-49eb-9e8f-1b9fb5a9455a,Identifiziere den Modellierungsprozess,"Analysieren Sie Ihren notierten Gedanken. Welcher der drei universalen Modellierungsprozesse ist hier am stärksten wirksam?

- **Verzerrung**: Interpretieren Sie die Situation auf eine verzerrte Weise?
- **Generalisierung**: Verallgemeinern Sie eine einzelne Erfahrung?
- **Tilgung**: Lassen Sie wichtige Informationen weg?

Wählen Sie den dominanten Prozess:",selection,"{""options"":[""Verzerrung (z.B. \""Er macht mich wütend\"", \""Sie ignoriert mich absichtlich\"")"",""Generalisierung (z.B. \""Ich kann das nie\"", \""Immer passiert mir das\"")"",""Tilgung (z.B. \""Das ist zu schwer\"", \""Sie ist besser\"")""],""allow_multiple"":false}",2,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Genius Gate Practice Step"",""instructions"":""Apply Genius Gate questioning techniques to gain deeper insights.""}}"
3e4cb9dc-28df-4409-a91a-59c8301a3288,d396ee19-94c0-49eb-9e8f-1b9fb5a9455a,Wähle eine passende Genius Gate-Frage,"Basierend auf dem identifizierten Modellierungsprozess, welche Genius Gate-Frage wäre am hilfreichsten, um mehr Klarheit zu gewinnen?

Wählen Sie eine Frage, die Sie an sich selbst stellen möchten:",selection,"{""options"":[""Woher weiß ich das?"",""Wirklich immer/nie? Ohne Ausnahme?"",""Was genau meine ich mit...?"",""Verglichen womit?"",""Wie genau bewirkt X, dass Y passiert?"",""Was würde geschehen, wenn...?"",""Was hindert mich daran...?""],""allow_multiple"":false}",3,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Genius Gate Practice Step"",""instructions"":""Apply Genius Gate questioning techniques to gain deeper insights.""}}"
6cff17fd-4a35-4a4e-8c63-8ecbdb9c05e0,d396ee19-94c0-49eb-9e8f-1b9fb5a9455a,Beantworte die Genius Gate-Frage,"Nehmen Sie sich nun Zeit, um die von Ihnen gewählte Frage ehrlich und gründlich zu beantworten. Erlauben Sie sich, tiefer zu graben als üblich.

Ihre Antwort könnte neue Einsichten, versteckte Annahmen oder alternative Perspektiven offenbaren.",journal,"{""min_length"":50,""placeholder"":""Meine Antwort auf diese Frage ist...""}",4,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Genius Gate Practice Step"",""instructions"":""Apply Genius Gate questioning techniques to gain deeper insights.""}}"
ede47e4c-6ad3-49f8-89e4-562ba4fefbe5,d396ee19-94c0-49eb-9e8f-1b9fb5a9455a,Formuliere einen klareren Gedanken,"Basierend auf Ihren neuen Einsichten, formulieren Sie nun einen klareren, präziseren Gedanken zur gleichen Situation. Dieser sollte weniger Verzerrungen, Generalisierungen oder Tilgungen enthalten.

Beispiele:
- Statt ""Ich kann diese Aufgabe nicht bewältigen"" → ""Ich fühle mich unsicher bei zwei spezifischen Aspekten dieser Aufgabe""
- Statt ""Alle erwarten, dass ich perfekt bin"" → ""Ich vermute, dass mein Chef hohe Erwartungen an dieses Projekt hat""
- Statt ""Diese Situation macht mich wütend"" → ""Ich reagiere mit Wut, wenn ich mich übergangen fühle""",journal,"{""min_length"":10,""placeholder"":""Mein klarerer Gedanke ist...""}",5,2025-04-12 15:53:05.763458+00,2025-04-12 15:53:05.763458+00,"{""en"":{""title"":""Genius Gate Practice Step"",""instructions"":""Apply Genius Gate questioning techniques to gain deeper insights.""}}"
